,Text,Likes,Retweets,Date-Time,Date
117,"Congratulations to #AWS customer @CapitalOne. Love how their leadership describes it here – ""It was a cultural shift for us just as much as it was a technology journey” – proud to be a part of both #cloud #finserv #banking  https://t.co/8ciWFwTHTx",1436,188,2020-11-11 19:00:49+00:00,2020-11-11
118,Some pre- #reInvent #storage goodies today… #AWS https://t.co/LmQ3AtPJQD,244,69,2020-11-10 02:33:04+00:00,2020-11-10
119,"Excited to give customers Amazon EC2 P4d instances, the next generation of GPU-powered instances w/ 3x faster performance, up to 60% lower cost, &amp; 2.5x more GPU memory for #machinelearning training &amp; #HPC workloads vs previous generation instances #AWS https://t.co/nPfDc7IwFk",270,57,2020-11-03 16:25:28+00:00,2020-11-03
120,"Happy to announce our upcoming #AWS region in Switzerland...will help Swiss #developers, institutions, innovative #startups, &amp; world-leading pharma companies deliver #cloud-powered applications &amp; fuel economic development across the country https://t.co/DPCdTPGuMW",493,116,2020-11-02 17:56:06+00:00,2020-11-02
121,Pretty cool Coca-Cola Freestyle launch of their new mobile pour solution (concept to cup in just 100 days)! #AWS #CPG @ccfreestyle https://t.co/S5HTuEavbG,149,34,2020-10-27 18:48:13+00:00,2020-10-27
122,"So many goodies lining up for re: Invent that I’ve decided not to skimp on my #AWS #reinvent keynote. Like always, it’ll be live + packed full of launches, w enough goodies left over to make all 3 weeks action-packed. Different challenge this year, but looking forward to it.",1017,143,2020-10-23 22:20:29+00:00,2020-10-23
123,"Think there's something to this new #AWS chip, Graviton 2 ? Here's yet another example of how Graviton 2 is changing the game for customers on price performance of compute... https://t.co/IicXtN5fH6",235,56,2020-10-21 15:01:47+00:00,2020-10-21
124,Excited to help @TakedaPharma's cloud-driven biz transformation and the innovative new therapies that they'll enable for people...  #AWS #biotech https://t.co/bexMImdZYQ,179,43,2020-10-16 23:22:22+00:00,2020-10-16
125,Another compelling example of how customers are changing their cost/performance capabilities w/ #AWS Graviton2 https://t.co/QajkujQuLK,172,46,2020-10-15 23:31:20+00:00,2020-10-15
126,This is what we mean when we say game changer...graph is pretty compelling. Love seeing customers getting cost savings like this w/ #AWS Graviton2-based instances https://t.co/pqWbDkuTSB,542,112,2020-10-10 13:30:19+00:00,2020-10-10
127,"Excited to support @Carrier’s new Lynx platform which will use #AWS #IoT + #machinelearning to provide greater connectivity, visibility, intelligence across the cold chain to improve safe transport of temp-controlled items like food, vaccines, etc. https://t.co/gQDq2le0xJ",95,29,2020-10-09 13:55:48+00:00,2020-10-09
128,"Excited to announce GA of Amazon Timestream, new #serverless #database for #IoT &amp; operational apps that can process trillions of time series events/day up to 1,000x faster than relational DBs (and for 1/10th the cost). #AWS  https://t.co/DtSBh9zv9L",563,208,2020-10-01 01:30:39+00:00,2020-10-01
129,6/6 Think if this “suspect” were a white celebrity that they would have come in shooting things up because that person was surprised and shot at them? They would have been more careful. We have to prioritize *all* human lives over investigations. Black lives indeed matter.,221,24,2020-09-24 17:02:57+00:00,2020-09-24
130,"5/6 Guardians of people seek to cool things down in that situation, not escalate further by shooting everything up. They pull back + talk with “suspects” (while still surrounding house). There was no hostage or imminent threat that couldn't tolerate backing off + talking through.",139,11,2020-09-24 17:02:44+00:00,2020-09-24
131,"4/6 With a guardian mindset, we don't barge into somebody's home to investigate drug possession and shoot down two people b/c somebody is surprised and shoots at you.",136,11,2020-09-24 17:02:33+00:00,2020-09-24
132,"3/6 Defunding the police isn’t the answer, imo. Instead, we need culture change in many police depts. Need to move from being authoritarians to guardians.",213,15,2020-09-24 17:02:26+00:00,2020-09-24
133,"2/6 Being a police officer is a dangerous and thankless job. But, it doesn't make you above the law or ramifications if you make a mistake and erroneously take somebody's life. Nobody can be above the law. Our Democracy doesn't work otherwise.",189,17,2020-09-24 17:02:04+00:00,2020-09-24
134,"1/6 Can't let Breonna Taylor death go with no accountability. We still don't get it in the US. If you don't hold police depts accountable for murdering black people, we will never have justice and change, or be the country we aspire (and claim) to be.",618,94,2020-09-24 17:01:51+00:00,2020-09-24
135,This is one of the more clever things I've seen all year...AWS Heroes community member @jeremy_daly's creative take on #AWS #serverless (a parody of “My Shot” from Hamilton called “LAMBDA - A Serverless Musical”) https://t.co/ePocN03xaO,236,48,2020-09-18 23:20:08+00:00,2020-09-18
136,"Expanding our Graviton2-based instances w/ the launch of new Amazon EC2 T4g burstable instances. With 4 instance types offering our game-changing Graviton2 chips, customers are enjoying 40% better price performance for a wide range of workloads https://t.co/XeWhTNd0To",249,66,2020-09-15 18:46:59+00:00,2020-09-15
137,"@Gr8fulJ @Giants @NFL @NextGenStats True, JD...",2,0,2020-09-10 05:17:52+00:00,2020-09-10
138,"As a huge football fan (Go @Giants!) I know the 2020 season may feel a bit different – but we’re proud to continue partnering w/ the @NFL to bring @NextGenStats to life &amp; enhance the experience for fans, players, coaches, broadcasters &amp; more #AWS https://t.co/KWKGJm7agl",241,54,2020-09-10 03:44:41+00:00,2020-09-10
139,"Excited to support @weta_digital – the #visualeffects company known for The Lord of the Rings &amp; Avatar – as they go all-in on #AWS to accelerate innovation &amp; content production, while enabling artists globally to create and render visual effects https://t.co/MyV3f121dx",287,92,2020-09-03 01:14:25+00:00,2020-09-03
140,Thrilled to support @telefonica_de &amp; their cloud native #5G core network deployments — #AWS delivers full automation &amp; elasticity w/ the ability to dynamically scale &amp; allocate 5G network capacity to meet the needs of their biz customers https://t.co/TIJq0mdEFK,217,88,2020-09-02 03:56:44+00:00,2020-09-02
141,"Excited to give the #opensource community Bottlerocket, a Linux distribution built to run #containers, making it easier to manage large, distributed environments at scale &amp; automate updates https://t.co/37T1BBuIYP",524,184,2020-08-31 23:21:39+00:00,2020-08-31
142,"Excited to give customers like @salesforce &amp; @bmsnews even more durability, performance, &amp; value w/ Amazon EBS io2 volumes, delivering 100x the durability &amp; 10x the IOPS-to-storage of previous highest durability volume @ the same cost #AWS https://t.co/f4t9E5m2UQ",255,56,2020-08-26 01:30:03+00:00,2020-08-26
143,"Excited to deepen our #AWS partnership with Toyota...
https://t.co/OfErMDzjAV",288,66,2020-08-18 16:50:58+00:00,2020-08-18
144,"When discontinuous events happen, those that step back, think about, and move forward on strategic initiatives that permanently evolve the business are ones that usually succeed long term. #AWS customer @IHSMarkit did just that in uncertainty of #COVID19-- https://t.co/kfZS31wSSP",94,31,2020-08-14 16:07:20+00:00,2020-08-14
145,"Excited to give developers Amazon Braket to get started with #quantumcomputing on #AWS. Still early days, but has potential to be a game changer in computing. Cool to see customers like at @Fidelity and @vw starting to experiment https://t.co/dKnROzyIs6",369,147,2020-08-13 20:44:53+00:00,2020-08-13
146,It’s cool to have Sourdough Jack aboard! @jackbox #AWS ... https://t.co/vhnInek4qh,103,33,2020-08-11 19:45:18+00:00,2020-08-11
147,"Excited to announce AWS Wavelength in Boston &amp; the SF Bay Area – bringing #AWS compute &amp; storage to the edge of @Verizon's #5G network for customers w/ ultra-low latency use cases like autonomous driving, live event streaming, smart factories &amp; more https://t.co/FwawZTXOLb",326,104,2020-08-06 21:30:40+00:00,2020-08-06
148,How can you not love what @moderna_tx is doing to accelerate the development of vaccines...excited that we are helping #AWS #cloud #technology #COVID19 https://t.co/202pbPCtRU,396,124,2020-08-06 01:31:37+00:00,2020-08-06
149,Look forward to working w/ @GlobalPayInc to bring #payment issuer solutions to new geographic regions &amp; more customers throughout the world #tech #AWS https://t.co/GRU3w04sPL,107,32,2020-08-04 00:32:33+00:00,2020-08-04
150,Companies lose tens of billions to fraud every yr. Excited to give customers Amazon Fraud Detector so they can more easily identify identity &amp; payment fraud w/ the same #machinelearning &amp; expertise developed over 25 yrs running https://t.co/Zxxvz1iy7W #AWS https://t.co/1k99UOmcGJ,370,156,2020-07-29 17:17:14+00:00,2020-07-29
151,"Amazon Connect continues growing quickly b/c people love getting scale/perf/cost structure https://t.co/Zxxvz1iy7W has for its call center tech, and b/c Connect keeps innovating fast. Next up for Connect: Contact Lens (ML-powered analysis of CS calls) #AWS https://t.co/xuVFFWGz94",246,94,2020-07-23 22:57:06+00:00,2020-07-23
152,Excited about the release of Amazon Interactive Video Service (Amazon IVS) which uses the same technology as @Twitch to give customers the ability to add live &amp; interactive #video in their mobile &amp; web applications in minutes #AWS #livestreaming https://t.co/U6iPaVUOzy,372,129,2020-07-16 18:11:30+00:00,2020-07-16
153,"Look forward to our continued collaboration w/ @HSBC, one of the world’s largest #financialservices orgs, as they leverage #AWS to develop new digital products &amp; support security &amp; compliance standards for millions of personal banking customers worldwide https://t.co/ZHEG1rd9or",215,56,2020-07-15 21:30:48+00:00,2020-07-15
154,"Excited about GA of #AWS IoT SiteWise, which eanbles customers across industries to easily collect, organize, &amp; monitor data from industrial equipment at scale #iot #awsIoT
https://t.co/LU3gR1FlMh",179,80,2020-07-10 18:11:09+00:00,2020-07-10
155,"Excited to see customers embrace the new frontier of data with #AWS. Customer @capellaspace is going all-in, launching the world’s largest commercial Synthetic Aperture Radar (SAR) satellite system to collect data during all-weather conditions, day &amp; night https://t.co/G6VhL4uBVV",275,90,2020-06-30 21:14:08+00:00,2020-06-30
156,"GA of Amazon CodeGuru, a #developer tool powered by #machinelearning where #AWS customers get intelligent recommendations for improving code quality &amp; identifying an app’s most expensive lines of code https://t.co/ORt8AnsuQj",313,110,2020-06-29 22:00:24+00:00,2020-06-29
157,"Excited to see the big, diversified data company — @IHSMarkit — moving from on-premises datacenters to the #Cloud and #AWS https://t.co/YXnRCv0nY8",162,44,2020-06-29 16:20:21+00:00,2020-06-29
158,Pretty cool... https://t.co/3cGTivFEIh,368,39,2020-06-25 21:41:43+00:00,2020-06-25
159,"How many apps never get built b/c people don't have programming skills or the technology team is too busy to get your app? A lot. This is what our new #AWS service, Amazon Honeycode, intends to address. Makes everybody a #builder. https://t.co/1XBCGofg5F",1285,418,2020-06-24 23:30:07+00:00,2020-06-24
160,"Super cool to see how @F1 is continuing to innovate on #AWS. Over the course of 2020 season, they'll intro 6 real-time racing stats using #AWS #machinelearning to better predict race outcomes &amp; give fans the ability to compare their favorite drivers &amp; cars https://t.co/XZsy3vcF6O",338,121,2020-06-23 22:08:02+00:00,2020-06-23
161,Agree with @Werner...interesting and thoughtful from @DonMacAskill on #ARM and #AWS#graviton2 (worth reading whole thread) https://t.co/M0ZMtZUIMU,86,23,2020-06-20 20:36:05+00:00,2020-06-20
162,"Another good decision, imo, by Supreme Court...https://t.co/cjmKNuB3mH",146,12,2020-06-18 20:06:09+00:00,2020-06-18
163,"Sometimes good things come in small packages. Introducing #AWS Snowcone, a new rugged, secure #edgecomputing &amp; #datatransfer device that@ under 5lbs fits in mailbox or backpack, enabling customers to collect data, process locally &amp; move to AWS https://t.co/Os1Hjtc0u9",478,139,2020-06-17 18:16:41+00:00,2020-06-17
164,I look at the Supreme Court decision today on making it illegal to discriminate against LGBTQ people in the workplace and think about how crazy it is in 2020 that this was even a question. Good for the Supreme Court for getting this right.,889,85,2020-06-15 20:10:33+00:00,2020-06-15
165,"Excited to bring customers the next gen of Amazon EC2 instances powered by #AWS-designed, Arm-based Graviton2 processors that deliver up to 40% better price/performance than comparable current x86 instances. Should be a game changer! https://t.co/UCmidWcTmP",522,163,2020-06-12 02:13:40+00:00,2020-06-12
166,"*What* will it take for us to refuse to accept these unjust killings of black people? How many people must die, how many generations must endure, how much eyewitness video is required? What else do we need? We need better than what we're getting from courts and political leaders.",1498,276,2020-05-30 21:41:19+00:00,2020-05-30
167,"Music has been a unique unifier of people, movements, &amp; causes through the ages -- @Amazon is proud to help @GovInslee raise money &amp; support for those most impacted through this state-wide #COVID19 relief effort #AllInWA https://t.co/CSlqFU4v9u",142,34,2020-05-27 18:59:44+00:00,2020-05-27
168,"With #AWS #machinelearning &amp; #analytics, we’re bringing @Bundesliga_EN fans around the world closer to the action on the pitch with Match Facts, like probability per shot &amp; more #sports #innovation #AmazonSageMaker https://t.co/jm6K6sAgqy",222,100,2020-05-26 19:56:00+00:00,2020-05-26
169,"These 5 #renewableenergy projects in China, Australia, &amp; US bring Amazon’s renewable project count to 91, totaling over 2,900 MW of capacity, &amp; will deliver more than 7.6M MWh of energy annually. Critical step towards our 100% renewable goal #AWS https://t.co/wqkpoQCJYz",239,76,2020-05-21 16:00:30+00:00,2020-05-21
170,People have loved Amazon Macie as simple and thorough way to discover/protect their sensitive data but have asked to be less expensive to use at scale. How’s 80-90% less expensive? That’s what we delivered today after months of hard work + invention. #AWS https://t.co/zmJd84PxZ2,361,115,2020-05-14 04:54:07+00:00,2020-05-14
171,Excited to give customers our new Arm-based #AWS EC2 M6g instances that leverage our Graviton2 processors and deliver up to 40% better price-performance than the latest x86 instances. Big deal for customers. https://t.co/4csA3qmM8Q,427,111,2020-05-13 01:16:52+00:00,2020-05-13
172,"Have you ever tried to do an Intranet search like ""what time is IT Help Desk Open"" + ended up w random list of docs/links? Happens all the time at cos. Internal enterprise search is a mess...til now w launch of Amazon Kendra #AWS  https://t.co/R3gJmQyNCj",251,73,2020-05-11 21:49:00+00:00,2020-05-11
173,"Excited to give #AWS customers new warm storage for Amazon Elasticsearch...UltraWarm will let customers keep more log data, at 1/10th the cost of other warm storage options and with query perf up to 50% snappier that other warm storage solutions...https://t.co/z8klo0OFn4",197,56,2020-05-05 22:59:24+00:00,2020-05-05
174,"Proud to launch the #AWS Europe (Milan) Region and deepen our ongoing support/commitment to Italian customers —  secure, scalable, highly available computing power is critical to helping Italian communities stay connected during this difficult time https://t.co/hFKdiYyPDB",243,72,2020-04-28 15:18:02+00:00,2020-04-28
175,"Congrats to @NFL on 1st ever remote @NFLDraft, a pretty audacious feat if you ask me. Proud of role #AWS played in powering over 100 live feeds thru 7 rounds &amp; 3 days #AWSisHow #NFLDraft  https://t.co/nuSNQrzFQI",315,85,2020-04-25 23:42:34+00:00,2020-04-25
176,Excited to give Amazon Keyspaces (for Apache Cassandra) to #AWS customers so they can run Cassandra without having to worry about managing underlying infrastructure...game changer for Cassandra users  https://t.co/kjIswGDHmI,169,55,2020-04-24 18:23:32+00:00,2020-04-24
177,"AppFlow should be exciting for #AWS customers looking to securely use data across AWS and #SaaS providers like @Salesforce, @Slack, @Marketo, etc. Game changer in ease of doing... https://t.co/a0oC54yXCN",378,111,2020-04-23 19:32:35+00:00,2020-04-23
178,"Happy to have #AWS Africa (Cape Town) Region now open, providing access to scalable, dependable, low latency, &amp; highly secure computing power in Africa that is vital to keeping organizations moving forward right now. https://t.co/9jeqlC26v9",394,109,2020-04-22 16:54:36+00:00,2020-04-22
179,"RT @RainierScholars: Thank you, @amazon, for standing by us as a #RS20thAnniversarySponsor. 

Find more inspiring stories at: https://t.co/…",0,2,2020-04-21 22:03:33+00:00,2020-04-21
180,"Inspired by the innovation of #AWS customers &amp; partners – like @Nextdoor, @UCSDHealth, and so many more – who are delivering to support those on the front lines of #COVID19 &amp; helping the rest of us remain safe &amp; productive while staying home https://t.co/HlSlrDVJv2",141,57,2020-04-16 23:40:32+00:00,2020-04-16
181,"What's esp cool is a 19-year-old Providence resident came up with the idea in order to make it easy to donate phones/tablets/laptops to #RhodeIsland hospitals – @GovRaimondo listened/acted on idea, &amp; facilitated collaboration w/ the #medical community. Love the team innovation. https://t.co/AifnxCOgAS",118,21,2020-04-16 00:41:10+00:00,2020-04-16
182,Encouraging to see progress... https://t.co/KNKKKmun39,103,16,2020-04-13 23:34:34+00:00,2020-04-13
183,"Breakthroughs around #COVID19 will arrive faster when everyone can access &amp; experiment w/ #data on the pandemic. That's why today we made public the #AWS COVID-19 #datalake, a central repository for up-to-date &amp; curated datasets related to the virus. https://t.co/SAakcolup9",1661,777,2020-04-09 01:30:58+00:00,2020-04-09
184,Proud @amazon is helping make sure @SeaPubSchools #students from underserved &amp; underrepresented communities have the ability to keep #learning during the #COVID19 pandemic. #Seattle #community https://t.co/liflyuwCTj,148,38,2020-04-06 13:35:44+00:00,2020-04-06
185,"Congrats to Isaiah Stewart in pursuing his NBA dream. Have gotten a chance to know him this past year and I'm not sure I've met a more outstanding 18 year old (as a player and person). Wherever he goes is gonna love him...we'll miss him in Seattle
https://t.co/U1UP70L1ir",79,5,2020-04-01 22:45:07+00:00,2020-04-01
186,"Cool story...one of many ways companies in the Seattle community are trying to help in this crazy time...

https://t.co/MEfc6lUwsy",111,24,2020-04-01 13:57:53+00:00,2020-04-01
187,The very best who ever did it... https://t.co/qsL9wkugzb,38,2,2020-03-22 05:37:33+00:00,2020-03-22
188,"With the #AWS Diagnostic Development Initiative, we're helping customers bring better, more accurate #COVID19 #diagnostic solutions to market – faster detection enables faster treatment, containment, &amp; in time will help shorten the course of this epidemic. https://t.co/UcmHldFRYh",536,261,2020-03-20 17:46:49+00:00,2020-03-20
189,Thought this was pretty amusing...Happy Caturday: https://t.co/l0jcXSCvYa  @AWScloud #AmazonSageMaker #AWSDeepLens #AWS,150,43,2020-03-01 14:19:19+00:00,2020-03-01
190,"This is the kind of big change and transformation that’s possible w/ the right leadership, senior-management conviction, and alignment from customers. Really cool to see, @fredlee @carsdotcom! #AWS #cloudcomputing https://t.co/ZzX6qqEAPL",284,73,2020-02-27 01:33:18+00:00,2020-02-27
191,"Really enjoyed speaking @NBA Tech Summit today – interesting conversations around #innovation and the future of #tech. Thank you, Commissioner Silver, for the invite! #NBAAllStar #AWS",190,24,2020-02-14 20:13:50+00:00,2020-02-14
192,Looking forward to partnering deeply with Carrier in their cloud transformation and current and future innovation... https://t.co/XM0sdoTqCl,240,46,2020-02-05 22:58:55+00:00,2020-02-05
193,"Really cool to see #AWS partners like VoiceFoundry, who are helping customers modernize their contact centers with #AmazonConnect (VoiceFoundry, which solely focuses on Amazon Connect implementation, is realizing 400-600% yoy growth): https://t.co/wo8mQ9oQfl",205,61,2020-01-30 15:24:25+00:00,2020-01-30
194,"Thank you, President Sanchez. Excited to continue supporting Spain’s #tech #innovation with @AWScloud #Davos2020 https://t.co/gTn6GxKuct",210,48,2020-01-22 23:50:39+00:00,2020-01-22
195,Germany’s premier football league @Bundesliga_EN is going all-in on #AWS. Love the recent acceleration in cloud adoption in #sports + seeing #AWS #machinelearning #analytics deliver in-depth insights &amp; enable new personalized fan experiences https://t.co/RKz2lQo3FP,180,73,2020-01-16 02:31:41+00:00,2020-01-16
196,RIP to perhaps my favorite college professor...SRO for his lectures and I felt lucky to be in his class... https://t.co/fKFTNCe4uq,48,3,2020-01-08 05:08:24+00:00,2020-01-08
197,"I love the movie October Sky. So well made, but also a reminder that when folks say your ideas are nonsense, waste of time, unsafe, never going to amount to anything, double down if you have conviction. Think of how many of the world's most important inventions started this way.",470,51,2019-12-27 01:44:47+00:00,2019-12-27
198,Two thank you's – to #Seattle’s own Franklin High School for having me &amp; to the 100+ of my fellow #Amazon volunteers who came out &amp; inspired kids to try #computerscience through @codeorg’s #HourOfCode today #AWS #AmazonFutureEngineer #AWSEducate https://t.co/IE6CAhNAfD,268,41,2019-12-13 01:48:34+00:00,2019-12-13
199,"I can't believe how good the first year of #IntersectFest was. Unbelievable music line-up  (last night, Foos, Anderson Paak, Zach Person, Shawn Mullins, Willy Porter all were awesome), amazing venue, really cool art and tech displays...really festive. Wish there was one more day!",128,11,2019-12-08 16:22:41+00:00,2019-12-08
200,"The first day of #IntersectFest was fantastic yesterday. Beck was incredible. So good. H.E.R. also crushed it. Lineup today is *so* good. Can't wait for Willy, Shawn, Zach, Brandi, Anderson Paak, and Foos!",93,4,2019-12-07 22:11:18+00:00,2019-12-07
201,"Just wanted to thank everybody for being with us this week at #awsreinvent...it's our favorite week of the year, inspiring for all of us on the #AWS team to be with so many of our customers, a great learning week for us, and energizing. Hope you enjoyed, too.",1158,114,2019-12-07 19:40:25+00:00,2019-12-07
202,Really excited about our #AWS partnership with the #NFL and the ability to transform player health and safety outcomes for the game. https://t.co/Eol7xACPMr,219,59,2019-12-05 21:23:27+00:00,2019-12-05
203,"Congrats to SOLA, our 2019 #AWS DeepRacer champion. First female champion and multiple world records! On to 2020 and head to head racing!! #awsreinvent https://t.co/wMIKAcfnCd",326,110,2019-12-05 17:05:51+00:00,2019-12-05
204,"Super-excited about our new security service called Amazon Detective, which analyzes trillions of data points to make it easier to conduct faster, more efficient investigations into potential security issues across their workloads https://t.co/kQchhkx8Hw #AWS #reInvent",362,114,2019-12-05 02:49:58+00:00,2019-12-05
205,Customers have been asking for ways to experiment w/ #quantumcomputing &amp; explore the technology’s potential – excited to give folks that capability with #AWS Braket https://t.co/eel9tb0dGl #reInvent,645,277,2019-12-03 03:48:20+00:00,2019-12-03
206,Some late night writing trying to finish this year's version of my #AWS #reInvent keynote...almost done. Almost exactly a week away...see you soon! https://t.co/DWgd2NHeOW,940,70,2019-11-26 06:04:51+00:00,2019-11-26
207,"Looking forward to helping the #Seattle @Seahawks drive deep analysis of #NFL game footage, inform game strategy, &amp; deliver actionable insights to positively impact decision-making with #AWS #cloud, #machinelearning, &amp; #artificialintelligence https://t.co/xK56BV3IPK",307,84,2019-11-25 16:57:10+00:00,2019-11-25
208,Few pre-#reinvent goodies-- several very useful enhancements to our #AWS #storage services: https://t.co/nQvdeistKK,179,61,2019-11-22 00:14:09+00:00,2019-11-22
209,. @WesternUnion just announced #AWS as its preferred long-term strategic cloud provider to build a more seamless &amp; reliable experience for its customers who send money &amp; #payments to over 200 countries and territories around the globe: https://t.co/BsmxMVYfA5,269,61,2019-11-20 19:31:49+00:00,2019-11-20
210,@WesternUnion just announced #AWS as its preferred long-term strategic cloud provider to build a more seamless &amp; reliable experience for its customers who send money &amp; #payments to over 200 countries and territories around the globe: https://t.co/BsmxMVYfA5,2,0,2019-11-20 14:47:43+00:00,2019-11-20
211,Excited about today’s announcement of #AWS Data Exchange – because doing #machinelearning &amp; #analytics at scale requires easy access to high quality data sets #AWS https://t.co/YRpEOG73Cl,443,179,2019-11-14 01:41:09+00:00,2019-11-14
212,"Working through our #AWS #reInvent keynotes, along with the other launches we have coming in Las Vegas, we've decided to announce some earlier. Some interesting ones coming the next couple weeks...and a few goodies at re:Invent as well. Look forward to seeing folks in few weeks,",582,124,2019-11-13 19:10:11+00:00,2019-11-13
213,@alsadowski like this suggestion a lot! hard to argue with Springsteen.,2,0,2019-11-13 19:04:06+00:00,2019-11-13
214,"As arguably the largest current employer of US Military Veterans in the world, we couldn't be more appreciative of the skills that Veterans bring to our mission, and we are incredibly thankful to Veterans all over the world for their service to our country.",316,39,2019-11-11 16:10:57+00:00,2019-11-11
215,Very exciting day for the Sounders in Seattle...cool to see the city come together as one (at least for a day)... https://t.co/sP1vnfh8ah,90,4,2019-11-10 22:59:06+00:00,2019-11-10
216,This was a great picture from a great moment in a great comeback last night.  pihttps://twitter.com/i/moments/1193236614681526274,41,0,2019-11-10 00:21:35+00:00,2019-11-10
217,"@sasan_goodarzi Up at 6a, work out on elliptical for an hour while reading docs I brought home from work the night before and watching Get Up on ESPN...the one quietish hour to myself all day.",11,0,2019-11-06 07:01:25+00:00,2019-11-06
218,"Big congratulations to all teams involved! And, some great resources in here for those curious how they did it...#AWS #database services https://t.co/3SPD8aD2Wa",609,117,2019-10-15 21:22:07+00:00,2019-10-15
219,"Pretty unusual and cool, imo...

https://t.co/CbngVmHkCC",161,35,2019-10-13 16:15:06+00:00,2019-10-13
220,"Happy to see the CA legislation on banning private prisons. It's nuts that the US has 5% of the world's population and 25% of the imprisoned population. And, the racial bias with which this incarceration is happening is awful. Hope they go after the three strikes law next.",370,51,2019-10-12 22:21:20+00:00,2019-10-12
221,"Excited about our newly launched service, #AWS AIQ, which lets customers quickly find, engage, &amp; get help from AWS-Certified 3P experts for on-demand project work. Changes game for newer AWS customers in access to experts and speed to deployment https://t.co/Mpn35kgMp6",292,93,2019-10-07 19:14:54+00:00,2019-10-07
222,Cool story on how @PFF @CollinsworthPFF are using #AWS to uncover never-before-seen metrics that will change the way that teams &amp; fans experience football #machinelearning: https://t.co/KEUSUGyXsp.,253,171,2019-10-04 00:42:40+00:00,2019-10-04
223,"Thought this short video was pretty cool...love what Convoy is doing to change freight and trucking in this country, and interesting to see how they're using #AWS SageMaker to change drivers' lives. https://t.co/oLr2wss7RK",149,62,2019-09-30 15:16:16+00:00,2019-09-30
224,"Customers like @EA &amp; @clarifai excited about the general availability of #AWS EC2 G4 instances to help accelerate computationally demanding tasks that benefit from additional GPU acceleration, like #machinelearning inference &amp; graphics-intensive workloads https://t.co/2VCRSMVZAO",151,54,2019-09-20 21:47:50+00:00,2019-09-20
225,Excited and committed to meet this challenge...important for our collective future. https://t.co/lVKUdko4oe,368,43,2019-09-20 00:56:15+00:00,2019-09-20
226,AWS developer communities are led by a passionate set of people whose silent work often goes unnoticed. That’s why I’m excited to see our current 5 #AWS Community Heroes in #India recognized for their evangelism &amp; customer obsession. https://t.co/pOeOmvyIHs,352,104,2019-08-26 19:46:30+00:00,2019-08-26
227,"Saddened to hear about long-time Amazonian and early AWS teammate Peter Cohen passing. There's no AWS without Peter, who wrote working backwards doc on S3 (then S4) and mturk (which he also ran). RIP Peter.",368,41,2019-08-14 14:00:08+00:00,2019-08-14
228,"RT @foofighters: VEGAS - GOOD TIMES AHEAD!! 🎲
@intersectfest Dec. 6 - 7
Tickets on sale this Friday, 8/16. 
https://t.co/lQ0JyJI4wZ

#Inter…",0,58,2019-08-13 19:20:30+00:00,2019-08-13
229,"Interesting CNBC video about how the #AWS #Snow family (Snowball, Snowball Edge, &amp; Snowmobile) is helping customers of all sizes move massive amounts of data – think exabytes – to #AWS via physical devices, and sometimes, even an 18-wheeler https://t.co/yvV8URrvMk",177,60,2019-07-23 21:22:36+00:00,2019-07-23
230,"Though FUD and drama sell, the facts are often a little different.. https://t.co/W8WH6q8KJp",133,65,2019-07-17 13:58:36+00:00,2019-07-17
231,Pretty cool... https://t.co/HjPXy3RPbN,160,23,2019-07-05 18:16:00+00:00,2019-07-05
232,RT @DavidZapolsky: I'm proud that over the last two decades @Amazon has consistently weighed in as an amicus curiae to argue in favor of ma…,0,12,2019-07-03 11:20:07+00:00,2019-07-03
233,Love this...we have to be helping kids develop the skills they need to participate in the economy that's taking shape...excited about how #AWS is continuing to partner with academic institutions on this...not close to being done! https://t.co/eeSHnsvC9c,165,36,2019-06-13 14:18:32+00:00,2019-06-13
234,@UnderscoreVC @Ivonnics @lilylyman Michael Skok-inspired!,5,0,2019-05-31 16:25:40+00:00,2019-05-31
235,"Customers like @PwC &amp; @globeandmail excited about general availability of Amazon Textract, a new #AWS #machinelearning service that offers ability to extract text &amp; data, including from tables &amp; forms, in virtually any document w/ no ML experience required https://t.co/HQb7vErkWR",168,83,2019-05-30 10:34:11+00:00,2019-05-30
236,"With #AWS Ground Station, we’re excited to make space communication ubiquitous &amp; ground stations simple and easy to use so more organizations can derive insights from satellite data to improve life on earth and embark on deeper space exploration. https://t.co/dmPGV0bYBB",222,95,2019-05-23 17:24:12+00:00,2019-05-23
237,"The #AWSDeepRacer League hailed another champion – congrats to Jouni @Cybercom, 1st place winner of the #AWSSummit #Stockholm race w/ a lap time of 08.732 secs. Shaping up to be an exciting Championship Cup finals at @AWSreInvent 2019. #AWS https://t.co/dJw4IDeTRa",124,27,2019-05-22 23:53:19+00:00,2019-05-22
238,Amazing work from students at St Mary's Primary School in England who took 1st in their category at the Raspberry Pi National Competition by developing an #RFID device connected to the #AWS cloud to help children safely walk to school #STEM #cloudcomputing https://t.co/bSt6kYBDSw,167,54,2019-05-17 13:45:56+00:00,2019-05-17
239,Congratulations to #AWS customer &amp; Indian OTT/streaming giant @hotstartweets for breaking the global record for simultaneous streams w/ 18.6 million users watching the Indian Premier League #cricket tournament finals this past weekend: https://t.co/gHTMGVGbpe,517,180,2019-05-16 00:03:13+00:00,2019-05-16
